#x		f(x)
0.100000	1.000000
0.200000	0.819004
0.300000	0.672106
0.400000	0.553751
0.500000	0.458940
0.600000	0.383333
0.700000	0.323264
0.800000	0.275702
0.900000	0.238184
1.000000	0.208742
1.100000	0.185826
1.200000	0.701032
1.300000	1.051221
1.400000	1.412385
1.500000	1.787524
1.600000	2.179086
1.700000	2.589213
1.800000	3.019929
1.900000	3.473305
2.000000	3.951637
